# subtitle mux queue
# generated_at	2026-06-08 10:00:06
# scan_roots	/Volumes/看	/Volumes/导演们	/Volumes/分类
# columns: status<TAB>folder_path<TAB>message
# status: PENDING, DONE, FAILED
PENDING	/Volumes/导演们/杰兹·斯科利莫夫斯基/轻取	
PENDING	/Volumes/导演们/柯内流·波蓝波宇/布加勒斯特东12点8分	
PENDING	/Volumes/导演们/柯内流·波蓝波宇/警察.形容词	
PENDING	/Volumes/导演们/梅尔维尔/可怕的孩子们	
PENDING	/Volumes/导演们/比尔·普莱姆顿 & 罗伯特·克鲁伯/变种外星人	
PENDING	/Volumes/导演们/沃纳·赫尔佐格/在世界尽头相遇	
PENDING	/Volumes/导演们/沃纳·赫尔佐格/沃采克	
PENDING	/Volumes/导演们/沃纳·赫尔佐格/灰熊人	
PENDING	/Volumes/导演们/沃纳·赫尔佐格/玻璃精灵	
PENDING	/Volumes/导演们/沃纳·赫尔佐格/赫尔佐格短片集/最后的话	
PENDING	/Volumes/导演们/沃纳·赫尔佐格/赫尔佐格短片集/没人愿意跟我玩	
PENDING	/Volumes/导演们/沃纳·赫尔佐格/赫尔佐格短片集/荷索的自画像	
PENDING	/Volumes/导演们/沃纳·赫尔佐格/阿基尔，上帝的愤怒	
PENDING	/Volumes/导演们/沃纳·赫尔佐格/黑暗之课	
PENDING	/Volumes/导演们/沟口建二/名刀美女丸	
PENDING	/Volumes/导演们/沟口建二/女優須磨子の恋	
PENDING	/Volumes/导演们/沟口建二/折纸鹤的阿千	
PENDING	/Volumes/导演们/沟口建二/武蔵野夫人	
PENDING	/Volumes/导演们/沟口建二/谣言的女人	
PENDING	/Volumes/导演们/河濑直美/万华镜	
PENDING	/Volumes/导演们/河濑直美/太阳西斜	
PENDING	/Volumes/导演们/法斯宾德/卡斯特婆婆升天记	
PENDING	/Volumes/导演们/波·维德伯格/今生今世	
PENDING	/Volumes/导演们/波·维德伯格/满城风雨	
PENDING	/Volumes/导演们/熊切和嘉/天线	
PENDING	/Volumes/导演们/特伦斯·戴维斯/漫长的一天结束了	
PENDING	/Volumes/导演们/筱田正浩/暗杀	
PENDING	/Volumes/导演们/米哈依尔·卡拉托佐夫/未寄出的信	
PENDING	/Volumes/导演们/米洛斯·福尔曼/黑彼得	
PENDING	/Volumes/导演们/约瑟夫·罗西/M	
PENDING	/Volumes/导演们/约瑟夫·罗西/刺杀托洛茨基	
PENDING	/Volumes/导演们/约瑟夫·罗西/博命	
PENDING	/Volumes/导演们/约瑟夫·罗西/景中人	
PENDING	/Volumes/导演们/约瑟夫·罗西/沧海孤女恨	
PENDING	/Volumes/导演们/约瑟夫·罗西/涛海春晓	
PENDING	/Volumes/导演们/约瑟夫·罗西/绿发男孩	
PENDING	/Volumes/导演们/约翰.休斯顿/夜阑人未静	
PENDING	/Volumes/导演们/约翰·卡萨维茨/明妮与莫斯科威兹	
PENDING	/Volumes/导演们/罗伊·安德森/羁旅情愫	
PENDING	/Volumes/导演们/罗伯特·奥尔特曼/凡高与提奥	
PENDING	/Volumes/导演们/罗伯特·奥尔特曼/花村	
PENDING	/Volumes/导演们/罗伯特·布列松/梦想者四夜	
PENDING	/Volumes/导演们/肯·洛奇/寻找埃里克	
PENDING	/Volumes/导演们/肯·洛奇/小孩与鹰	
PENDING	/Volumes/导演们/肯·洛奇/底层生活	
PENDING	/Volumes/导演们/肯·洛奇/折翼母亲	
PENDING	/Volumes/导演们/肯·洛奇/最危险的路	
PENDING	/Volumes/导演们/肯·洛奇/自由世界	
PENDING	/Volumes/导演们/肯·洛奇/致命档案	
PENDING	/Volumes/导演们/艾伦·帕克/午夜快车	
PENDING	/Volumes/导演们/艾伦·帕克/贝隆夫人	
PENDING	/Volumes/导演们/英格玛·伯格曼/刺激	
PENDING	/Volumes/导演们/英格玛·伯格曼/映画创造者	
PENDING	/Volumes/导演们/英格玛·伯格曼/面对面	
PENDING	/Volumes/导演们/莱奥·卡拉克斯/忧郁的扼杀	
PENDING	/Volumes/导演们/莱奥·卡拉克斯/神圣车行	
PENDING	/Volumes/导演们/菲利普·加瑞尔/处女的床	
PENDING	/Volumes/导演们/菲利普·加瑞尔/我再也听不见吉他声	
PENDING	/Volumes/导演们/西德尼·吕美特/大审判	
PENDING	/Volumes/导演们/西德尼·吕美特/奇幻核子战	
PENDING	/Volumes/导演们/西德尼·吕美特/恋马狂	
PENDING	/Volumes/导演们/西德尼·吕美特/死亡计中计	
PENDING	/Volumes/导演们/西德尼·吕美特/突击者	
PENDING	/Volumes/导演们/让·吕克.戈达尔/东风	
PENDING	/Volumes/导演们/让·吕克.戈达尔/当戈达尔遇到伍迪艾伦	
PENDING	/Volumes/导演们/让·吕克.戈达尔/德国玖零	
PENDING	/Volumes/导演们/让·尤斯塔奇/下流故事	
PENDING	/Volumes/导演们/让·尤斯塔奇/甜蜜坏朋友	
PENDING	/Volumes/导演们/让·尤斯塔奇/蓝眼睛的圣诞老人	
PENDING	/Volumes/导演们/让·尤斯塔奇/阿历克斯的照片	
PENDING	/Volumes/导演们/让·雷诺阿/风中双骑	
PENDING	/Volumes/导演们/谢尔盖·爱森斯坦/石头上的花	
PENDING	/Volumes/导演们/费德里科·费里尼/卖艺春秋	
PENDING	/Volumes/导演们/路易斯·布努埃尔/白日美人	
PENDING	/Volumes/导演们/达伦·阿伦诺夫斯基/没时间	
PENDING	/Volumes/导演们/达内兄弟/他人之子	
PENDING	/Volumes/导演们/达内兄弟/孩子	
PENDING	/Volumes/导演们/达内兄弟/年轻的阿迈德	
PENDING	/Volumes/导演们/达米彦·奥图/死前戏	
PENDING	/Volumes/导演们/达米彦·奥图/理查德·奥的历史	
PENDING	/Volumes/导演们/达米彦·奥图/致命的过错	
PENDING	/Volumes/导演们/达米恩·查泽雷/登月第一人	
PENDING	/Volumes/导演们/迈克尔·鲍威尔/沙滩上的夏娃	
PENDING	/Volumes/导演们/阿伦·雷乃/严禁嘴对嘴	
PENDING	/Volumes/导演们/阿伦·雷乃/史塔维斯基	
PENDING	/Volumes/导演们/阿伦·雷乃/天意	
PENDING	/Volumes/导演们/阿伦·雷乃/生命是部小说	
PENDING	/Volumes/导演们/阿伦·雷乃/雕像也会死亡(英字)	
PENDING	/Volumes/导演们/阿兰·卡瓦利埃/Le Filmeur	
PENDING	/Volumes/导演们/阿兰·卡瓦利埃/小岛上的决斗	
PENDING	/Volumes/导演们/阿兰·卡瓦利埃/狂乱	
PENDING	/Volumes/导演们/阿历克塞·巴拉巴诺夫/战俘计划	
PENDING	/Volumes/导演们/阿历克塞·巴拉巴诺夫/河流	
PENDING	/Volumes/导演们/阿历克塞·巴拉巴诺夫/锅炉工	
PENDING	/Volumes/导演们/阿历克塞·巴拉巴诺夫/黑色海洛因	
PENDING	/Volumes/导演们/阿基·考里斯马基/列宁格勒牛仔遇见摩西	
PENDING	/Volumes/导演们/阿基·考里斯马基/尤哈	
PENDING	/Volumes/导演们/阿彼察邦·韦拉斯哈古/祝福	
PENDING	/Volumes/导演们/阿涅斯·瓦尔达/(2002)艾格妮捡风景：两年后 Les glaneurs et la glaneuse... deux ans après	
PENDING	/Volumes/导演们/阿涅斯·瓦尔达/(2003)飞逝的狮子 Le lion volatil	
PENDING	/Volumes/导演们/阿涅斯·瓦尔达/三颗纽扣	
PENDING	/Volumes/导演们/阿涅斯·瓦尔达/创造物	
PENDING	/Volumes/导演们/阿莫多瓦/空乘情人	
PENDING	/Volumes/导演们/阿莱克斯·德拉·伊格来希亚/伤心小号曲	
PENDING	/Volumes/导演们/阿莱克斯·德拉·伊格来希亚/公共财产	
PENDING	/Volumes/导演们/阿莱克斯·德拉·伊格来希亚/婴儿房	
PENDING	/Volumes/导演们/阿莱克斯·德拉·伊格来希亚/完美犯罪	
PENDING	/Volumes/导演们/阿莱克斯·德拉·伊格来希亚/牛津杀手	
PENDING	/Volumes/导演们/阿莱克斯·德拉·伊格来希亚/美年达杀人狂	
PENDING	/Volumes/导演们/阿莱克斯·德拉·伊格来希亚/野兽之日	
PENDING	/Volumes/导演们/阿里·艾斯特/爱丁顿	
PENDING	/Volumes/导演们/雷德利·斯科特/古驰家族	
PENDING	/Volumes/导演们/雷德利·斯科特/银翼杀手	
PENDING	/Volumes/导演们/马丁·斯科塞斯/冷血霹雳火	
PENDING	/Volumes/导演们/马克斯·奥菲尔斯/Komedie om geld	
PENDING	/Volumes/导演们/马克斯·奥菲尔斯/大笑的继承人	
PENDING	/Volumes/导演们/马克斯·奥菲尔斯/没有明天	
PENDING	/Volumes/导演们/马克斯·奥菲尔斯/温柔的敌人	
PENDING	/Volumes/导演们/马克斯·奥菲尔斯/维特	
PENDING	/Volumes/看/一种关注/破败工厂	
PENDING	/Volumes/看/一种关注/神枪手之死	
PENDING	/Volumes/看/一种关注/神的介入	
PENDING	/Volumes/看/一种关注/阿喀琉斯	
PENDING	/Volumes/看/剧/唐顿庄园/唐顿庄园3.盛大结局	
PENDING	/Volumes/看/反派影评/戛纳/五佳导演/克里斯蒂安·蒙吉/山之外	
PENDING	/Volumes/看/反派影评/戛纳/五佳导演/努里·比格·锡兰/小镇	
PENDING	/Volumes/看/反派影评/戛纳/五佳导演/努里·比格·锡兰/适合分手的季节	
PENDING	/Volumes/看/反派影评/戛纳/五佳导演/尼古拉斯·温丁·雷弗恩/日出英烈祠	
PENDING	/Volumes/看/反派影评/戛纳/五佳导演/谢尔盖·洛兹尼察/中央广场	
PENDING	/Volumes/看/反派影评/戛纳/五佳导演/谢尔盖·洛兹尼察/温柔女子	
PENDING	/Volumes/看/反派影评/戛纳/五佳导演/谢尔盖·洛兹尼察/萨拉热窝的桥	
PENDING	/Volumes/看/反派影评/戛纳/五佳导演/迈克尔·哈内克/反叛	
PENDING	/Volumes/看/反派影评/戛纳/五佳导演/迈克尔·哈内克/城堡	
PENDING	/Volumes/看/反派影评/戛纳/五佳导演/迈克尔·哈内克/爱	
PENDING	/Volumes/看/反派影评/戛纳/五佳导演/阿莉切·罗尔瓦赫尔/圣体	
PENDING	/Volumes/看/反派影评/戛纳/五佳导演/阿莉切·罗尔瓦赫尔/奇迹	
PENDING	/Volumes/看/反派影评/戛纳/十佳/破败工厂	
PENDING	/Volumes/看/反派影评/戛纳/十佳/西比勒	
PENDING	/Volumes/看/反派影评/戛纳/十佳/追捕聂鲁达	
PENDING	/Volumes/看/反派影评/柏林威尼斯/十佳/沉默之像	
PENDING	/Volumes/看/反派影评/柏林威尼斯/十佳/法庭	
PENDING	/Volumes/看/反派影评/柏林威尼斯/十佳/浮士德	
PENDING	/Volumes/看/反派影评/柏林威尼斯/十佳/疯马歌舞秀	
PENDING	/Volumes/看/反派影评/柏林威尼斯/十佳/都灵之马	
PENDING	/Volumes/看/反派影评/柏林威尼斯/红色天空	
# appended_from_cleanup_audit	2026-06-09 08:18:21
PENDING	/Volumes/分类/爱情/如何被爱	added from cleanup audit 20260609-081821
PENDING	/Volumes/分类/科幻·奇幻/新外星人	added from cleanup audit 20260609-081821
PENDING	/Volumes/导演们/刘别谦/有声片/街角的商店	added from cleanup audit 20260609-081821
PENDING	/Volumes/导演们/沃纳·赫尔佐格/乌代布尔王公的古怪私人院	added from cleanup audit 20260609-081821
PENDING	/Volumes/导演们/沃纳·赫尔佐格/来自深处的钟声	added from cleanup audit 20260609-081821
PENDING	/Volumes/导演们/沃纳·赫尔佐格/赫尔佐格短片集/士兵的歌谣	added from cleanup audit 20260609-081821
PENDING	/Volumes/导演们/沃纳·赫尔佐格/赫尔佐格短片集/德意志要塞无防范之抵御	added from cleanup audit 20260609-081821
PENDING	/Volumes/导演们/沃纳·赫尔佐格/赫尔佐格短片集/残疾人的未来	added from cleanup audit 20260609-081821
PENDING	/Volumes/导演们/贝拉·塔尔/麦莱锡福利旅店	added from cleanup audit 20260609-081821
