folder	reason	detail
/Volumes/分类/动画片/攻壳机动队	not a single movie folder	movies=7 subtitles=0 subdirs=0 other_files=1
/Volumes/分类/动画片/胡萝卜之夜	not a single movie folder	movies=0 subtitles=2 subdirs=0 other_files=1
/Volumes/分类/动画片/艾迪与我	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=2
/Volumes/分类/动画片/萤火之森	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/动画片/蒸汽男孩	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/动画片/贪吃树	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=4
/Volumes/分类/动画片/追忆三部曲	not a single movie folder	movies=3 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/动画片/镜花缘	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=13
/Volumes/分类/动画片/阿祖尔和阿斯马尔	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=2
/Volumes/分类/动画片/麦兜	not a single movie folder	movies=2 subtitles=0 subdirs=1 other_files=1
/Volumes/分类/动画片/导演和大厂/吉卜力	not a single movie folder	movies=12 subtitles=0 subdirs=1 other_files=0
/Volumes/分类/动画片/导演和大厂/手塚治虫.动画集	not a single movie folder	movies=10 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/动画片/导演和大厂/庵野秀明/新世纪福音战士/新世纪福音战士.TV版/新世纪福音战士.初版TV.1995	not a single movie folder	movies=26 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/动画片/导演和大厂/庵野秀明/新世纪福音战士/新世纪福音战士.TV版/新世纪福音战士.重置版TV.2003	not a single movie folder	movies=30 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/动画片/导演和大厂/庵野秀明/新世纪福音战士/新世纪福音战士.旧剧场版	not a single movie folder	movies=3 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/动画片/导演和大厂/庵野秀明/新世纪福音战士/新世纪福音战士.新剧场版	not a single movie folder	movies=4 subtitles=0 subdirs=1 other_files=0
/Volumes/分类/动画片/导演和大厂/庵野秀明/新世纪福音战士/新世纪福音战士.新剧场版/特典	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/公路	not a single movie folder	movies=17 subtitles=0 subdirs=5 other_files=2
/Volumes/分类/公路/寻找1967年女神	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=2
/Volumes/分类/冒险·灾难	not a single movie folder	movies=7 subtitles=0 subdirs=0 other_files=1
/Volumes/分类/体育	not a single movie folder	movies=5 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/CULT·实验	not a single movie folder	movies=109 subtitles=0 subdirs=42 other_files=16
/Volumes/分类/CULT·实验/1334	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/CULT·实验/亚当斯一家的价值观	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=2
/Volumes/分类/CULT·实验/亲信	not a single movie folder	movies=3 subtitles=3 subdirs=0 other_files=0
/Volumes/分类/CULT·实验/人民解放军在巴黎	not a single movie folder	movies=0 subtitles=0 subdirs=0 other_files=2
/Volumes/分类/CULT·实验/入谜	single movie folder without root subtitles but has extras/other files	subdirs=1 other_files=0
/Volumes/分类/CULT·实验/入谜/Ecstasy.1933.DVDRip.XviD-SAPHiRE	not a single movie folder	movies=0 subtitles=2 subdirs=0 other_files=0
/Volumes/分类/CULT·实验/化身博士	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=4
/Volumes/分类/CULT·实验/呕之戈尔三部曲	not a single movie folder	movies=20 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/CULT·实验/夜深血红	not a single movie folder	movies=7 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/CULT·实验/女巫	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/CULT·实验/妓院回忆	not a single movie folder	movies=3 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/CULT·实验/无脸之眼	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/CULT·实验/月亮上的人	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=4
/Volumes/分类/CULT·实验/有机体的秘密	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=2
/Volumes/分类/CULT·实验/杀妻总动员	not a single movie folder	movies=2 subtitles=2 subdirs=0 other_files=0
/Volumes/分类/CULT·实验/柳条人/Paul.Giovanni.-.[柳条人.The.Wicker.Man]. OST.专辑.320k	not a single movie folder	movies=0 subtitles=0 subdirs=1 other_files=17
/Volumes/分类/CULT·实验/百合潮湿的欲望	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=4
/Volumes/分类/CULT·实验/等待戈多--萨缪尔·贝克特	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/CULT·实验/莫雷尔的发明	not a single movie folder	movies=0 subtitles=1 subdirs=1 other_files=0
/Volumes/分类/CULT·实验/贝多芬小姐的启蒙	not a single movie folder	movies=15 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/CULT·实验/逆喷射家族	not a single movie folder	movies=2 subtitles=2 subdirs=0 other_files=0
/Volumes/分类/CULT·实验/黑桃王后	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=2
/Volumes/分类/黑色电影	not a single movie folder	movies=40 subtitles=0 subdirs=46 other_files=3
/Volumes/分类/黑色电影/不夜城	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=2
/Volumes/分类/黑色电影/兰闺艳血	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=2
/Volumes/分类/黑色电影/十字交锋	not a single movie folder	movies=0 subtitles=2 subdirs=0 other_files=1
/Volumes/分类/黑色电影/卡车斗士	not a single movie folder	movies=0 subtitles=0 subdirs=0 other_files=3
/Volumes/分类/黑色电影/坍塌的偶像	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/黑色电影/堕落天使	not a single movie folder	movies=0 subtitles=1 subdirs=0 other_files=1
/Volumes/分类/黑色电影/夜幕	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=2
/Volumes/分类/黑色电影/夜逃鸳鸯	not a single movie folder	movies=0 subtitles=1 subdirs=0 other_files=1
/Volumes/分类/黑色电影/大爵士乐队	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=2
/Volumes/分类/黑色电影/战胜恶魔	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=2
/Volumes/分类/黑色电影/枪疯	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=2
/Volumes/分类/黑色电影/沉默中爆发	not a single movie folder	movies=2 subtitles=3 subdirs=0 other_files=0
/Volumes/分类/黑色电影/血溅虎头门	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=2
/Volumes/分类/家庭	not a single movie folder	movies=11 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/恐怖	not a single movie folder	movies=14 subtitles=0 subdirs=6 other_files=1
/Volumes/分类/恐怖/恐怖小店	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=2
/Volumes/分类/恐怖/脑髓地狱	single movie folder without root subtitles but has extras/other files	subdirs=1 other_files=0
/Volumes/分类/恐怖/脑髓地狱/Featurettes	not a single movie folder	movies=3 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/情色	not a single movie folder	movies=12 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/西部	not a single movie folder	movies=23 subtitles=0 subdirs=5 other_files=0
/Volumes/分类/音乐	not a single movie folder	movies=47 subtitles=0 subdirs=15 other_files=10
/Volumes/分类/音乐/The Fabulous Baker Boys	not a single movie folder	movies=2 subtitles=4 subdirs=0 other_files=1
/Volumes/分类/音乐/伍德斯托克音乐节.3天的和平与音乐	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=1
/Volumes/分类/音乐/冬天里的心	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=2
/Volumes/分类/音乐/天鹅绒金矿	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/音乐/曼波歌王	not a single movie folder	movies=2 subtitles=2 subdirs=0 other_files=1
/Volumes/分类/音乐/期待幸福	single movie folder without root subtitles but has extras/other files	subdirs=1 other_files=0
/Volumes/分类/音乐/期待幸福/Heremakono__Drama_2002__Mauritania__DVDRip__VOSE_	not a single movie folder	movies=0 subtitles=3 subdirs=0 other_files=0
/Volumes/分类/音乐/海盗电台	not a single movie folder	movies=0 subtitles=0 subdirs=0 other_files=2
/Volumes/分类/战争	not a single movie folder	movies=98 subtitles=0 subdirs=33 other_files=12
/Volumes/分类/战争/亚历山大·涅夫斯基	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=2
/Volumes/分类/战争/人间的条件	not a single movie folder	movies=4 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/战争/从海底出击	not a single movie folder	movies=6 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/战争/卡兹别克的女飞行员	not a single movie folder	movies=0 subtitles=0 subdirs=0 other_files=2
/Volumes/分类/战争/卡比莉亚	not a single movie folder	movies=2 subtitles=2 subdirs=0 other_files=4
/Volumes/分类/战争/呼吸	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/战争/孩子的荣誉	not a single movie folder	movies=0 subtitles=0 subdirs=0 other_files=2
/Volumes/分类/战争/宾虚(1925)	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/战争/尼伯龙根之歌-第一部：西格弗里德之死	not a single movie folder	movies=0 subtitles=0 subdirs=0 other_files=1
/Volumes/分类/战争/尼伯龙根之歌-第二部：克里姆哈德的复仇	not a single movie folder	movies=0 subtitles=0 subdirs=0 other_files=1
/Volumes/分类/战争/斯大林格勒战役	not a single movie folder	movies=2 subtitles=2 subdirs=0 other_files=0
/Volumes/分类/战争/生命国界	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/战争/诺言	not a single movie folder	movies=4 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/战争/阳晖楼	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=2
/Volumes/分类/战争/鸟鸣	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/爱情	not a single movie folder	movies=93 subtitles=0 subdirs=26 other_files=21
/Volumes/分类/爱情/三妻艳史	subdir is not subtitle-only or feature-like	/Volumes/分类/爱情/三妻艳史/[三妻艳史].A.Letter.To.Three.Wives.1949.DVDRip.XviD-VH-PROD subtitles=0 movies=0 others=2 nested_dirs=0
/Volumes/分类/爱情/三妻艳史	single movie folder without root subtitles but has extras/other files	subdirs=1 other_files=0
/Volumes/分类/爱情/三妻艳史/[三妻艳史].A.Letter.To.Three.Wives.1949.DVDRip.XviD-VH-PROD	not a single movie folder	movies=0 subtitles=0 subdirs=0 other_files=2
/Volumes/分类/爱情/他和她的孤独情事	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/爱情/在世界转角遇见爱	not a single movie folder	movies=0 subtitles=0 subdirs=0 other_files=2
/Volumes/分类/爱情/布达佩斯之恋	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/爱情/总有爱鼓励	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/爱情/情键四分钟	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/爱情/法国中尉的女人	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/爱情/灿烂人生	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/爱情/爱	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=4
/Volumes/分类/爱情/爱久弥新	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/爱情/爱在世界崩溃时	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=2
/Volumes/分类/爱情/爱在别乡的季节	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=2
/Volumes/分类/爱情/爱情公寓	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=2
/Volumes/分类/爱情/理发师的情人	not a single movie folder	movies=3 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/爱情/给鲍比·朗的情歌	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/爱情/远大前程	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/爱情/霍乱时期的爱情	not a single movie folder	movies=0 subtitles=0 subdirs=0 other_files=2
/Volumes/分类/纪录	not a single movie folder	movies=106 subtitles=0 subdirs=71 other_files=56
/Volumes/分类/纪录/60年代的伯克利	single movie folder without root subtitles but has extras/other files	subdirs=1 other_files=0
/Volumes/分类/纪录/60年代的伯克利/subs	not a single movie folder	movies=0 subtitles=3 subdirs=0 other_files=0
/Volumes/分类/纪录/9号客人：纽约州州长斯皮策盛衰记	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/纪录/Pirate.For.The.Sea	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/纪录/一位母亲的勇气：对话自闭症	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=1
/Volumes/分类/纪录/上海犹太人	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/纪录/中国一个世纪的革命	not a single movie folder	movies=0 subtitles=0 subdirs=3 other_files=6
/Volumes/分类/纪录/中国一个世纪的革命/China.A.Century.of.Revolution.Part2.DVDrip.XviD.avi	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=1
/Volumes/分类/纪录/中国一个世纪的革命/China.A.Century.of.Revolution.Part3.DVDrip.XviD.avi	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=1
/Volumes/分类/纪录/光影的魅力	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=2
/Volumes/分类/纪录/共生心理分类学	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/纪录/大熊猫的生活	not a single movie folder	movies=3 subtitles=3 subdirs=0 other_files=0
/Volumes/分类/纪录/如何死在俄勒冈州	subdir is not subtitle-only or feature-like	/Volumes/分类/纪录/如何死在俄勒冈州/寻求庇护 subtitles=0 movies=0 others=2 nested_dirs=0
/Volumes/分类/纪录/如何死在俄勒冈州	single movie folder without root subtitles but has extras/other files	subdirs=1 other_files=0
/Volumes/分类/纪录/如何死在俄勒冈州/寻求庇护	not a single movie folder	movies=0 subtitles=0 subdirs=0 other_files=2
/Volumes/分类/纪录/寻找1949	not a single movie folder	movies=4 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/纪录/寻找贝多芬	not a single movie folder	movies=2 subtitles=2 subdirs=0 other_files=0
/Volumes/分类/纪录/山有多高	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=2
/Volumes/分类/纪录/战地摄影师	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=1
/Volumes/分类/纪录/抽象.设计的艺术.Abs	not a single movie folder	movies=8 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/纪录/早期电影——初创及先锋	not a single movie folder	movies=3 subtitles=3 subdirs=0 other_files=0
/Volumes/分类/纪录/时代精神2	not a single movie folder	movies=0 subtitles=0 subdirs=0 other_files=2
/Volumes/分类/纪录/格伦·古尔德：内心世界	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/纪录/格拉斯十二乐章	not a single movie folder	movies=0 subtitles=0 subdirs=0 other_files=3
/Volumes/分类/纪录/森山大道	not a single movie folder	movies=2 subtitles=4 subdirs=0 other_files=0
/Volumes/分类/纪录/欧洲电影史	not a single movie folder	movies=6 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/纪录/漫漫长路哈雷机车环球全记录	not a single movie folder	movies=7 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/纪录/為什麼要民主	not a single movie folder	movies=9 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/纪录/直击弯心	not a single movie folder	movies=0 subtitles=0 subdirs=0 other_files=5
/Volumes/分类/纪录/空王冠	not a single movie folder	movies=4 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/纪录/笑傲江湖花絮	not a single movie folder	movies=6 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/纪录/红在革命蔓延时	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/纪录/美国哈兰县	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/纪录/舞吧·卓别林	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=4
/Volumes/分类/纪录/草间弥生之最爱	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=4
/Volumes/分类/纪录/萧沆启示录	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=1
/Volumes/分类/纪录/解构企业	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=4
/Volumes/分类/纪录/诗歌的力量	subdir is not subtitle-only or feature-like	/Volumes/分类/纪录/诗歌的力量/Subs subtitles=0 movies=0 others=1 nested_dirs=0
/Volumes/分类/纪录/诗歌的力量	single movie folder without root subtitles but has extras/other files	subdirs=2 other_files=1
/Volumes/分类/纪录/诗歌的力量/Sample	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/纪录/诗歌的力量/Subs	not a single movie folder	movies=0 subtitles=0 subdirs=0 other_files=1
/Volumes/分类/纪录/资本主义人民共和国	not a single movie folder	movies=4 subtitles=4 subdirs=0 other_files=0
/Volumes/分类/纪录/辛普森：美国制造	not a single movie folder	movies=5 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/纪录/长路迢迢	not a single movie folder	movies=10 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/纪录/面对面：一部德国电影史	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/科幻·奇幻	not a single movie folder	movies=119 subtitles=0 subdirs=46 other_files=33
/Volumes/分类/科幻·奇幻/下一个世纪	single movie folder without root subtitles but has extras/other files	subdirs=1 other_files=0
/Volumes/分类/科幻·奇幻/下一个世纪/Wojna+swiat_+-+nastepne+stulecie+(1981)	not a single movie folder	movies=0 subtitles=2 subdirs=0 other_files=0
/Volumes/分类/科幻·奇幻/人工智能	not a single movie folder	movies=0 subtitles=0 subdirs=0 other_files=3
/Volumes/分类/科幻·奇幻/外星奇遇	not a single movie folder	movies=3 subtitles=2 subdirs=0 other_files=0
/Volumes/分类/科幻·奇幻/天使消失的年代	subdir is not subtitle-only or feature-like	/Volumes/分类/科幻·奇幻/天使消失的年代/Čechomor-Rok Ďábla (2002) 192kbps subtitles=0 movies=0 others=27 nested_dirs=0
/Volumes/分类/科幻·奇幻/天使消失的年代	single movie folder without root subtitles but has extras/other files	subdirs=1 other_files=1
/Volumes/分类/科幻·奇幻/天使消失的年代/Čechomor-Rok Ďábla (2002) 192kbps	not a single movie folder	movies=0 subtitles=0 subdirs=0 other_files=27
/Volumes/分类/科幻·奇幻/幻灵夹克	not a single movie folder	movies=2 subtitles=2 subdirs=0 other_files=0
/Volumes/分类/科幻·奇幻/撕裂的末日	not a single movie folder	movies=0 subtitles=0 subdirs=0 other_files=3
/Volumes/分类/科幻·奇幻/明朗的天空	not a single movie folder	movies=2 subtitles=2 subdirs=0 other_files=0
/Volumes/分类/科幻·奇幻/暴走列车	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/科幻·奇幻/永恒国度的终焉	not a single movie folder	movies=2 subtitles=0 subdirs=5 other_files=0
/Volumes/分类/科幻·奇幻/永恒国度的终焉/英繁	not a single movie folder	movies=0 subtitles=2 subdirs=0 other_files=0
/Volumes/分类/科幻·奇幻/永恒国度的终焉/繁體中文	not a single movie folder	movies=0 subtitles=2 subdirs=0 other_files=0
/Volumes/分类/科幻·奇幻/永恒国度的终焉/英文	not a single movie folder	movies=0 subtitles=2 subdirs=0 other_files=0
/Volumes/分类/科幻·奇幻/永恒国度的终焉/簡體中文	not a single movie folder	movies=0 subtitles=2 subdirs=0 other_files=0
/Volumes/分类/科幻·奇幻/永恒国度的终焉/英簡	not a single movie folder	movies=0 subtitles=2 subdirs=0 other_files=0
/Volumes/分类/科幻·奇幻/浮生狂想曲	not a single movie folder	movies=3 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/科幻·奇幻/灵魂啊！你在何方？	single movie folder without root subtitles but has extras/other files	subdirs=1 other_files=0
/Volumes/分类/科幻·奇幻/灵魂啊！你在何方？/possible	not a single movie folder	movies=0 subtitles=2 subdirs=0 other_files=0
/Volumes/分类/科幻·奇幻/玛丽娜	subdir is not subtitle-only or feature-like	/Volumes/分类/科幻·奇幻/玛丽娜/Ļ subtitles=0 movies=0 others=4 nested_dirs=0
/Volumes/分类/科幻·奇幻/玛丽娜	single movie folder without root subtitles but has extras/other files	subdirs=1 other_files=0
/Volumes/分类/科幻·奇幻/玛丽娜/Ļ	not a single movie folder	movies=0 subtitles=0 subdirs=0 other_files=4
/Volumes/分类/科幻·奇幻/真夜中的弥次先生与喜多先生	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/科幻·奇幻/空气之魂，云之精灵	subtitle move conflict	/Volumes/分类/科幻·奇幻/空气之魂，云之精灵/空气之魂，云之精灵/Alex Proyas (Dir). Spirits of the Air, Gremlins of the Clouds. (Australia, 1989).srt -> /Volumes/分类/科幻·奇幻/空气之魂，云之精灵/Alex Proyas (Dir). Spirits of the Air, Gremlins of the Clouds. (Australia, 1989).srt
/Volumes/分类/科幻·奇幻/空气之魂，云之精灵/空气之魂，云之精灵	not a single movie folder	movies=0 subtitles=2 subdirs=0 other_files=0
/Volumes/分类/科幻·奇幻/第九区	not a single movie folder	movies=0 subtitles=0 subdirs=0 other_files=2
/Volumes/分类/科幻·奇幻/苏菲的世界	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=4
/Volumes/分类/科幻·奇幻/蓝色协奏曲	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/科幻·奇幻/蝴蝶春梦	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=2
/Volumes/分类/科幻·奇幻/这个男人来自地球	not a single movie folder	movies=0 subtitles=0 subdirs=0 other_files=2
/Volumes/分类/科幻·奇幻/金色豪门	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/短篇集	not a single movie folder	movies=73 subtitles=0 subdirs=58 other_files=23
/Volumes/分类/短篇集/CC-517.布拉哈格实验电影集.II.By Brakhage.An.Anthology.Volume.Two.1955-2003/Disk.1	not a single movie folder	movies=14 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/短篇集/CC-517.布拉哈格实验电影集.II.By Brakhage.An.Anthology.Volume.Two.1955-2003/Disk.2	not a single movie folder	movies=14 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/短篇集/六个视线	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=2
/Volumes/分类/短篇集/六大导演看巴黎	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/短篇集/凯撒电影节短片精选集	not a single movie folder	movies=0 subtitles=0 subdirs=0 other_files=12
/Volumes/分类/短篇集/台北异想	not a single movie folder	movies=5 subtitles=0 subdirs=0 other_files=6
/Volumes/分类/短篇集/坏小子	not a single movie folder	movies=0 subtitles=0 subdirs=0 other_files=5
/Volumes/分类/短篇集/多妻朝圣者	single movie folder without root subtitles but has extras/other files	subdirs=1 other_files=0
/Volumes/分类/短篇集/多妻朝圣者/le.wazzou.polygame	not a single movie folder	movies=0 subtitles=2 subdirs=0 other_files=0
/Volumes/分类/短篇集/大师们的第一部	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=6
/Volumes/分类/短篇集/女儿	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/短篇集/录音中的古尔德&录音外的古尔德	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/短篇集/德国之秋	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=4
/Volumes/分类/短篇集/性愛禁區 (一刀未剪完整版) [中文字幕]	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=1
/Volumes/分类/短篇集/悬丝	not a single movie folder	movies=3 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/短篇集/朗德海花园场景	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=2
/Volumes/分类/短篇集/果酱短片集	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=2
/Volumes/分类/短篇集/欧洲二十五面体	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/短篇集/穆府的歌剧	not a single movie folder	movies=0 subtitles=2 subdirs=0 other_files=1
/Volumes/分类/短篇集/美好的一天	not a single movie folder	movies=2 subtitles=2 subdirs=0 other_files=0
/Volumes/分类/短篇集/艺术家夫妇U	not a single movie folder	movies=0 subtitles=2 subdirs=0 other_files=1
/Volumes/分类/短篇集/记者	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/短篇集/轮盘记	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/短篇集/火车三段程	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=2
/Volumes/分类/合集/蚂蚁	not a single movie folder	movies=3 subtitles=0 subdirs=0 other_files=1
/Volumes/分类/合集/碟中谍	not a single movie folder	movies=8 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/合集/疾速追杀	not a single movie folder	movies=5 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/合集/007	not a single movie folder	movies=17 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/合集/要分类	not a single movie folder	movies=106 subtitles=0 subdirs=85 other_files=11
/Volumes/分类/合集/要分类/十字军骑士	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=2
/Volumes/分类/合集/要分类/(1949)偷猎者的囚室 Pytlákova schovanka	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/合集/要分类/(1950)遥远的旅程 Daleká cesta	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=2
/Volumes/分类/合集/要分类/(1963)一日一猫 Az prijde kocour	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=2
/Volumes/分类/合集/要分类/(1966)雏菊 Sedmikrásky	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=2
/Volumes/分类/合集/要分类/(1966)海底的珍珠 Perlicky na dne	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=2
/Volumes/分类/合集/要分类/(1969)第七日，第八夜 Den sedmý, osmá noc	single movie folder without root subtitles but has extras/other files	subdirs=1 other_files=0
/Volumes/分类/合集/要分类/(1969)第七日，第八夜 Den sedmý, osmá noc/subs	not a single movie folder	movies=0 subtitles=2 subdirs=0 other_files=0
/Volumes/分类/合集/要分类/(1969)玩笑	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=2
/Volumes/分类/合集/要分类/(1970)巫师的铁锤 Kladivo na carodejnice	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=1
/Volumes/分类/合集/要分类/(1989)奴仆时代 Cas sluhu	not a single movie folder	movies=2 subtitles=0 subdirs=0 other_files=0
/Volumes/分类/合集/要分类/(1996)耳语 Septej	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=1
/Volumes/分类/合集/要分类/(1996)马里安 Marian	single movie folder without root subtitles but has extras/other files	subdirs=0 other_files=2
